Date,SENT
10/14/17,0
10/15/17,1
10/16/17,1
10/16/17,1
10/18/17,0
10/18/17,-1
10/19/17,1
10/19/17,0
10/19/17,0
10/19/17,0
10/19/17,1
10/19/17,1
10/19/17,1
10/19/17,1
10/20/17,1
10/20/17,0
10/21/17,1
10/21/17,0
10/21/17,1
10/24/17,1
10/24/17,0
10/24/17,0
10/26/17,-1
10/26/17,-1
10/26/17,0
10/26/17,-1
10/28/17,1
10/28/17,-1
11/7/17,0
11/8/17,0
11/9/17,0
11/9/17,-1
11/10/17,1
11/12/17,1
11/12/17,0
11/13/17,1
11/15/17,1
11/15/17,-1
11/15/17,-1
11/15/17,-1
11/17/17,0
11/17/17,0
11/19/17,1
11/19/17,1
11/19/17,1
11/20/17,1
11/21/17,1
11/23/17,1
11/24/17,0
11/25/17,1
11/26/17,0
11/26/17,1
11/26/17,1
11/27/17,1
11/27/17,0
11/28/17,-1
11/28/17,1
11/28/17,0
11/28/17,-1
11/28/17,0
11/30/17,1
11/30/17,0
11/30/17,0
11/30/17,1
11/30/17,1
11/30/17,0
11/30/17,-1
12/2/17,1
12/2/17,1
12/2/17,0
12/2/17,1
12/2/17,1
12/2/17,1
12/2/17,1
12/3/17,0
12/3/17,0
12/3/17,1
12/3/17,0
12/3/17,-1
12/3/17,-1
12/3/17,0
12/3/17,1
12/3/17,0
12/3/17,1
12/3/17,0
12/3/17,-1
12/3/17,1
12/7/17,0
12/8/17,0
12/8/17,0
12/8/17,1
12/11/17,-1
12/11/17,1
12/11/17,1
12/11/17,-1
12/11/17,0
12/12/17,0
12/13/17,-1
12/13/17,1
12/14/17,1
12/14/17,1
12/14/17,1
12/14/17,1
12/15/17,0
12/15/17,-1
12/15/17,-1
12/15/17,-1
12/15/17,-1
12/16/17,0
12/16/17,0
12/17/17,1
12/17/17,0
12/17/17,1
12/19/17,1
12/20/17,0
12/20/17,1
12/20/17,1
12/20/17,0
12/20/17,-1
12/20/17,0
12/20/17,0
12/21/17,-1
12/21/17,0
12/21/17,1
12/21/17,-1
12/21/17,-1
12/21/17,1
12/21/17,-1
12/21/17,1
12/21/17,-1
12/21/17,1
12/21/17,1
12/21/17,0
12/23/17,-1
12/23/17,-1
12/23/17,0
12/23/17,0
12/23/17,1
12/23/17,0
12/23/17,0
12/23/17,1
12/23/17,0
12/24/17,1
12/24/17,0
12/24/17,1
12/24/17,1
12/24/17,-1
12/24/17,1
12/24/17,1
12/25/17,0
12/25/17,0
12/26/17,1
12/26/17,1
12/26/17,1
12/26/17,1
12/26/17,1
12/26/17,1
12/26/17,1
12/26/17,0
12/26/17,0
12/26/17,1
12/26/17,-1
12/26/17,1
12/27/17,0
1/3/18,1
1/3/18,1
1/5/18,0
1/5/18,0
1/7/18,1
1/7/18,1
1/7/18,0
1/7/18,0
1/8/18,0
1/9/18,1
1/9/18,0
1/12/18,1
1/13/18,1
1/15/18,0
1/15/18,1
1/18/18,0
1/24/18,1
1/27/18,1
1/28/18,1
1/28/18,1
1/28/18,0
1/28/18,1
1/28/18,1
1/28/18,0
1/28/18,1
1/28/18,1
1/28/18,0
1/28/18,1
1/28/18,0
1/28/18,1
1/28/18,1
1/28/18,1
1/28/18,1
1/29/18,0
1/29/18,-1
1/29/18,0
1/29/18,1
1/29/18,0
1/29/18,1
1/29/18,0
1/29/18,1
1/30/18,0
1/31/18,1
1/31/18,1
1/31/18,1
1/31/18,1
1/31/18,0
1/31/18,0
1/31/18,0
2/1/18,1
2/1/18,1
2/1/18,1
2/1/18,-1
2/1/18,0
2/1/18,0
2/2/18,1
2/2/18,0
2/2/18,0
2/2/18,-1
2/2/18,0
2/3/18,1
2/3/18,-1
2/3/18,0
2/4/18,0
2/5/18,0
2/5/18,0
2/5/18,1
2/5/18,0
2/5/18,0
2/5/18,0
2/5/18,0
2/5/18,0
2/5/18,1
2/6/18,0
2/6/18,0
2/6/18,0
2/6/18,0
2/6/18,0
2/6/18,0
2/6/18,0
2/6/18,0
2/6/18,0
2/6/18,1
2/6/18,0
2/6/18,0
2/6/18,1
2/7/18,0
2/7/18,1
2/7/18,1
2/7/18,1
2/7/18,1
2/11/18,1
2/11/18,0
2/11/18,1
2/12/18,-1
2/12/18,1
2/12/18,1
2/12/18,-1
2/12/18,0
2/12/18,0
2/12/18,1
2/12/18,-1
2/12/18,0
2/12/18,1
2/12/18,1
2/12/18,-1
2/12/18,1
2/12/18,0
2/16/18,-1
2/17/18,0
2/17/18,0
2/18/18,1
2/20/18,-1
2/21/18,0
2/21/18,1
2/21/18,1
2/21/18,1
2/21/18,-1
2/22/18,1
2/22/18,0
2/22/18,0
2/22/18,0
2/22/18,0
2/22/18,-1
2/22/18,0
2/22/18,-1
2/22/18,1
2/22/18,0
2/22/18,0
2/22/18,1
2/22/18,1
2/24/18,1
2/25/18,-1
2/25/18,1
2/27/18,1
2/27/18,1
2/27/18,0
2/27/18,-1
2/27/18,1
2/27/18,1
2/28/18,0
3/3/18,-1
3/4/18,-1
3/4/18,1
3/4/18,1
3/4/18,0
3/5/18,0
3/6/18,0
3/6/18,1
3/7/18,0
3/7/18,0
3/7/18,1
3/7/18,0
3/7/18,0
3/8/18,1
3/8/18,0
3/8/18,-1
3/8/18,0
3/8/18,1
3/8/18,0
3/8/18,0
3/8/18,1
3/9/18,0
3/9/18,1
3/9/18,1
3/9/18,1
3/9/18,1
3/9/18,1
3/9/18,-1
3/9/18,0
3/9/18,1
3/9/18,1
3/9/18,1
3/10/18,-1
3/10/18,-1
3/10/18,0
3/10/18,0
3/11/18,-1
3/11/18,0
3/11/18,1
3/12/18,1
3/14/18,1
3/14/18,1
3/14/18,0
3/14/18,0
3/14/18,0
3/14/18,0
3/15/18,-1
3/15/18,0
3/15/18,1
3/18/18,1
3/19/18,0
3/20/18,0
3/20/18,1
3/21/18,0
3/21/18,-1
3/22/18,1
3/22/18,1
3/22/18,-1
3/22/18,1
3/22/18,1
3/22/18,1
3/22/18,1
3/22/18,1
3/22/18,1
3/22/18,-1
3/22/18,-1
3/23/18,0
3/23/18,1
3/23/18,1
3/23/18,1
3/23/18,0
3/23/18,-1
3/23/18,0
3/23/18,0
3/23/18,0
3/23/18,0
3/23/18,1
3/23/18,0
3/23/18,1
3/23/18,0
3/23/18,1
3/23/18,0
3/23/18,1
3/23/18,0
3/23/18,-1
3/23/18,1
3/24/18,1
3/24/18,1
3/25/18,0
3/25/18,-1
3/26/18,1
3/26/18,0
3/26/18,0
3/26/18,0
3/26/18,0
3/26/18,0
3/26/18,1
3/26/18,1
3/27/18,1
3/27/18,1
3/27/18,0
3/28/18,1
3/28/18,1
3/28/18,0
3/28/18,1
3/30/18,0
3/30/18,-1
3/30/18,-1
3/30/18,-1
3/31/18,1
3/31/18,1
3/31/18,1
3/31/18,1
4/1/18,0
4/1/18,0
4/1/18,1
4/1/18,1
4/1/18,1
4/1/18,1
4/1/18,-1
4/1/18,-1
4/1/18,1
4/2/18,0
4/2/18,-1
4/2/18,1
4/2/18,-1
4/2/18,1
4/2/18,0
4/2/18,1
4/2/18,-1
4/2/18,1
4/4/18,0
4/4/18,0
4/4/18,1
4/5/18,0
4/5/18,1
4/6/18,0
4/6/18,0
4/6/18,0
4/6/18,1
4/7/18,1
4/7/18,1
4/8/18,1
4/8/18,0
4/8/18,0
4/8/18,0
4/8/18,0
4/8/18,-1
4/8/18,1
4/8/18,0
4/8/18,0
4/9/18,0
4/9/18,0
4/9/18,1
4/10/18,0
4/10/18,-1
4/11/18,0
4/12/18,1
4/12/18,1
4/13/18,-1
4/13/18,-1
4/13/18,-1
4/13/18,-1
4/13/18,0
4/13/18,1
4/15/18,1
4/15/18,1
4/15/18,-1
4/15/18,0
4/15/18,0
4/15/18,-1
4/15/18,0
4/16/18,-1
4/16/18,0
4/17/18,0
4/17/18,0
4/17/18,0
4/17/18,0
4/17/18,1
4/17/18,1
4/18/18,0
4/18/18,1
4/18/18,1
4/23/18,0
4/25/18,0
4/25/18,0
4/25/18,1
4/25/18,0
4/26/18,0
4/26/18,0
4/27/18,1
4/28/18,0
4/28/18,1
4/30/18,0
4/30/18,0
5/1/18,1
5/2/18,0
5/2/18,0
5/2/18,0
5/2/18,0
5/2/18,0
5/2/18,0
5/3/18,1
5/4/18,0
5/4/18,1
5/4/18,0
5/4/18,0
5/4/18,0
5/4/18,-1
5/4/18,1
5/4/18,1
5/4/18,0
5/4/18,-1
5/4/18,0
5/4/18,1
5/4/18,1
5/4/18,0
5/4/18,1
5/4/18,1
5/4/18,0
5/5/18,0
5/5/18,1
5/5/18,0
5/5/18,-1
5/5/18,1
5/5/18,1
5/5/18,0
5/5/18,0
5/5/18,1
5/5/18,1
5/5/18,1
5/6/18,1
5/6/18,1
5/6/18,1
5/6/18,1
5/6/18,1
5/6/18,0
5/6/18,0
5/7/18,0
5/7/18,0
5/7/18,0
5/7/18,-1
5/8/18,1
5/8/18,1
5/8/18,1
5/9/18,0
5/9/18,1
5/9/18,0
5/9/18,1
5/9/18,0
5/9/18,0
5/9/18,1
5/9/18,-1
5/9/18,0
5/9/18,0
5/9/18,-1
5/9/18,1
5/10/18,1
5/10/18,1
5/10/18,0
5/10/18,1
5/10/18,1
5/10/18,1
5/10/18,1
5/11/18,0
5/11/18,0
5/11/18,-1
5/11/18,-1
5/11/18,0
5/11/18,0
5/11/18,0
5/11/18,1
5/11/18,1
5/11/18,0
5/11/18,1
5/11/18,1
5/11/18,-1
5/11/18,1
5/11/18,1
5/12/18,-1
5/12/18,1
5/12/18,-1
5/12/18,0
5/13/18,1
5/13/18,0
5/13/18,1
5/14/18,0
5/14/18,1
5/14/18,-1
5/14/18,-1
5/14/18,1
5/14/18,-1
5/14/18,-1
5/14/18,1
5/14/18,-1
5/14/18,1
5/16/18,1
5/16/18,-1
5/16/18,-1
5/17/18,1
5/17/18,0
5/17/18,1
5/18/18,0
5/18/18,-1
5/18/18,0
5/18/18,0
5/18/18,0
5/18/18,0
5/18/18,-1
5/18/18,1
5/19/18,1
5/20/18,1
5/20/18,0
5/20/18,-1
5/20/18,1
5/20/18,1
5/20/18,0
5/20/18,0
5/20/18,-1
5/20/18,1
5/20/18,1
5/20/18,1
5/20/18,1
5/20/18,-1
5/20/18,0
5/20/18,1
5/20/18,1
5/20/18,1
5/20/18,0
5/20/18,1
5/20/18,0
5/20/18,0
5/20/18,1
5/20/18,0
5/20/18,-1
5/21/18,1
5/21/18,1
5/21/18,0
5/21/18,1
5/21/18,1
5/21/18,0
5/21/18,0
5/21/18,0
5/21/18,1
5/21/18,0
5/21/18,1
5/21/18,-1
5/21/18,0
5/21/18,1
5/21/18,1
5/21/18,-1
5/22/18,1
5/22/18,0
5/22/18,1
5/22/18,-1
5/22/18,0
5/22/18,-1
5/22/18,1
5/22/18,1
5/22/18,1
5/22/18,-1
5/22/18,1
5/22/18,-1
5/22/18,0
5/22/18,1
5/22/18,0
5/22/18,1
5/22/18,1
5/22/18,1
5/22/18,1
5/22/18,1
5/22/18,0
5/22/18,1
5/22/18,1
5/22/18,-1
5/22/18,1
5/22/18,-1
5/22/18,1
5/22/18,1
5/22/18,1
5/22/18,1
5/23/18,0
5/23/18,1
5/23/18,0
5/23/18,1
5/23/18,1
5/23/18,0
5/23/18,-1
5/23/18,0
5/23/18,1
5/23/18,1
5/23/18,0
5/23/18,0
5/23/18,0
5/23/18,0
5/23/18,1
5/23/18,1
5/23/18,1
5/23/18,0
5/23/18,0
5/23/18,1
5/23/18,0
5/23/18,1
5/23/18,-1
5/23/18,1
5/23/18,0
5/23/18,-1
5/23/18,1
5/23/18,1
5/23/18,-1
5/23/18,0
5/23/18,1
5/23/18,-1
5/23/18,0
5/23/18,1
5/23/18,-1
5/24/18,1
5/24/18,-1
5/24/18,0
5/24/18,-1
5/24/18,1
5/24/18,-1
5/24/18,0
5/24/18,0
5/24/18,1
5/24/18,0
5/24/18,1
5/24/18,-1
5/24/18,0
5/24/18,1
5/24/18,1
5/24/18,0
5/24/18,1
5/24/18,0
5/24/18,0
5/24/18,0
5/24/18,0
5/24/18,1
5/24/18,0
5/24/18,1
5/24/18,1
5/24/18,0
5/24/18,0
5/24/18,1
5/24/18,1
5/25/18,0
5/25/18,-1
5/25/18,1
5/25/18,0
5/25/18,1
5/25/18,1
5/25/18,1
5/25/18,1
5/25/18,-1
5/25/18,1
5/25/18,-1
5/25/18,-1
5/25/18,-1
5/25/18,-1
5/25/18,-1
5/25/18,-1
5/25/18,1
5/25/18,1
5/25/18,1
5/25/18,-1
5/25/18,-1
5/26/18,0
5/26/18,0
5/26/18,0
5/26/18,0
5/26/18,1
5/26/18,0
5/26/18,1
5/26/18,-1
5/26/18,-1
5/26/18,1
5/26/18,1
5/26/18,1
5/26/18,0
5/26/18,0
5/26/18,0
5/26/18,1
5/26/18,-1
5/26/18,-1
5/26/18,-1
5/26/18,1
5/26/18,1
5/26/18,1
5/26/18,1
5/26/18,-1
5/26/18,-1
5/26/18,1
5/26/18,0
5/26/18,1
5/26/18,-1
5/26/18,-1
5/26/18,1
5/26/18,1
5/26/18,-1
5/26/18,-1
5/26/18,0
5/26/18,0
5/26/18,1
5/26/18,0
5/27/18,0
5/27/18,0
5/27/18,1
5/27/18,1
5/27/18,0
5/27/18,-1
5/27/18,0
5/27/18,0
5/27/18,1
5/27/18,1
5/27/18,1
5/27/18,0
5/27/18,0
5/27/18,0
5/27/18,0
5/28/18,1
5/28/18,1
5/28/18,1
5/28/18,1
5/28/18,0
5/28/18,1
5/28/18,0
5/28/18,0
5/28/18,1
5/28/18,1
5/29/18,1
5/29/18,1
5/29/18,1
5/29/18,0
5/29/18,-1
5/29/18,-1
5/29/18,-1
5/29/18,0
5/29/18,1
5/29/18,-1
5/29/18,-1
5/29/18,1
5/29/18,0
5/29/18,1
5/29/18,1
5/29/18,1
5/29/18,1
5/29/18,1
5/29/18,-1
5/29/18,1
5/29/18,1
5/29/18,1
5/29/18,1
5/29/18,1
5/29/18,-1
5/30/18,1
5/30/18,-1
5/30/18,1
5/30/18,0
5/30/18,1
5/30/18,0
5/30/18,0
5/30/18,1
5/30/18,1
5/30/18,1
5/30/18,1
5/30/18,0
5/30/18,1
5/31/18,0
5/31/18,0
5/31/18,0
5/31/18,1
5/31/18,1
5/31/18,0
5/31/18,0
5/31/18,0
5/31/18,-1
5/31/18,-1
5/31/18,0
5/31/18,1
6/1/18,1
6/1/18,0
6/1/18,0
6/1/18,1
6/1/18,1
6/1/18,1
6/1/18,1
6/1/18,1
6/1/18,1
6/1/18,0
6/2/18,0
6/2/18,0
6/2/18,-1
6/2/18,-1
6/2/18,1
6/2/18,0
6/2/18,0
6/2/18,0
6/2/18,0
6/2/18,-1
6/2/18,1
6/2/18,1
6/2/18,-1
6/2/18,-1
6/2/18,1
6/3/18,0
6/3/18,1
6/3/18,1
6/3/18,1
6/3/18,1
6/3/18,1
6/4/18,1
6/4/18,1
6/5/18,1
6/5/18,0
6/6/18,0
6/6/18,0
6/7/18,0
6/7/18,1
6/7/18,-1
6/7/18,1
6/7/18,0
6/8/18,1
6/8/18,1
6/8/18,1
6/8/18,1
6/8/18,1
6/8/18,1
6/8/18,1
6/9/18,1
6/9/18,1
6/9/18,-1
6/9/18,0
6/9/18,-1
6/9/18,1
6/9/18,1
6/9/18,-1
6/9/18,1
6/9/18,-1
6/9/18,1
6/9/18,0
6/9/18,1
6/9/18,1
6/9/18,-1
6/10/18,1
6/10/18,1
6/10/18,1
6/10/18,0
6/10/18,-1
6/10/18,1
6/10/18,-1
6/10/18,1
6/10/18,1
6/10/18,0
6/10/18,1
6/10/18,1
6/10/18,1
6/10/18,0
6/10/18,-1
6/10/18,1
6/10/18,-1
6/10/18,-1
6/10/18,1
6/10/18,-1
6/10/18,0
6/10/18,-1
6/10/18,1
6/10/18,1
6/11/18,0
6/11/18,0
6/12/18,1
6/12/18,-1
6/13/18,0
6/13/18,1
6/13/18,1
6/14/18,0
6/15/18,1
6/15/18,1
6/15/18,0
6/15/18,0
6/15/18,0
6/15/18,1
6/15/18,0
6/15/18,0
6/15/18,0
6/15/18,1
6/15/18,0
6/15/18,0
6/15/18,1
6/15/18,1
6/15/18,-1
6/15/18,1
6/15/18,0
6/15/18,1
6/15/18,0
6/16/18,-1
6/16/18,-1
6/16/18,0
6/16/18,1
6/16/18,0
6/16/18,0
6/16/18,1
6/16/18,1
6/16/18,1
6/16/18,1
6/16/18,0
6/16/18,1
6/16/18,1
6/16/18,1
6/16/18,0
6/16/18,1
6/16/18,1
6/16/18,0
6/16/18,0
6/16/18,-1
6/16/18,-1
6/16/18,-1
6/17/18,0
6/17/18,1
6/17/18,0
6/17/18,1
6/17/18,1
6/17/18,1
6/17/18,1
6/17/18,-1
6/17/18,1
6/17/18,1
6/17/18,1
6/17/18,0
6/17/18,1
6/17/18,-1
6/17/18,1
6/17/18,0
6/17/18,1
6/17/18,-1
6/17/18,-1
6/17/18,-1
6/17/18,1
6/17/18,1
6/17/18,0
6/17/18,0
6/17/18,0
6/17/18,-1
6/17/18,1
6/17/18,1
6/17/18,1
6/17/18,1
6/17/18,-1
6/17/18,1
6/17/18,-1
6/17/18,1
6/17/18,0
6/17/18,1
6/17/18,0
6/17/18,1
6/17/18,0
6/17/18,1
6/17/18,0
6/17/18,1
6/17/18,1
6/17/18,-1
6/17/18,-1
6/17/18,1
6/17/18,0
6/17/18,0
6/18/18,-1
6/18/18,0
6/18/18,1
6/18/18,1
6/19/18,1
6/19/18,1
6/19/18,1
6/19/18,0
6/19/18,-1
6/19/18,0
6/19/18,0
6/19/18,-1
6/19/18,1
6/19/18,-1
6/19/18,-1
6/19/18,-1
6/19/18,0
6/19/18,0
6/19/18,0
6/19/18,0
6/19/18,0
6/19/18,1
6/19/18,1
6/19/18,1
6/19/18,0
6/19/18,1
6/19/18,0
6/19/18,1
6/19/18,1
6/19/18,1
6/19/18,0
6/19/18,1
6/19/18,1
6/19/18,1
6/19/18,-1
6/19/18,1
6/19/18,-1
6/20/18,1
6/20/18,1
6/20/18,-1
6/20/18,-1
6/20/18,1
6/20/18,0
6/20/18,0
6/20/18,1
6/20/18,0
6/20/18,-1
6/20/18,1
6/20/18,1
6/20/18,1
6/21/18,-1
6/21/18,0
6/21/18,0
6/21/18,0
6/21/18,0
6/21/18,-1
6/22/18,1
6/22/18,0
6/22/18,-1
6/22/18,1
6/22/18,1
6/22/18,1
6/22/18,1
6/22/18,1
6/22/18,0
6/22/18,1
6/22/18,1
6/22/18,1
6/22/18,1
6/22/18,1
6/22/18,1
6/22/18,1
6/23/18,0
6/23/18,0
6/23/18,0
6/23/18,0
6/23/18,1
6/23/18,0
6/23/18,0
6/23/18,0
6/23/18,0
6/23/18,0
6/23/18,-1
6/23/18,0
6/23/18,0
6/23/18,0
6/23/18,1
6/23/18,0
6/23/18,0
6/23/18,0
6/23/18,1
6/24/18,1
6/24/18,0
6/24/18,-1
6/24/18,1
6/24/18,0
6/24/18,0
6/24/18,0
6/24/18,1
6/25/18,1
6/25/18,-1
6/25/18,1
6/25/18,1
6/25/18,-1
6/25/18,0
6/25/18,0
6/25/18,1
6/25/18,-1
6/25/18,0
6/25/18,0
6/25/18,-1
6/25/18,1
6/25/18,1
6/25/18,1
6/25/18,1
6/25/18,1
6/25/18,1
6/25/18,1
6/25/18,0
6/25/18,-1
6/25/18,1
6/25/18,1
6/25/18,-1
6/25/18,0
6/26/18,1
6/26/18,-1
6/26/18,0
6/26/18,0
6/26/18,1
6/26/18,1
6/26/18,1
6/26/18,-1
6/27/18,0
6/27/18,1
6/27/18,0
6/27/18,-1
6/27/18,1
6/27/18,1
6/27/18,1
6/27/18,1
6/27/18,1
6/27/18,1
6/27/18,0
6/27/18,0
6/27/18,0
6/27/18,0
6/27/18,1
6/28/18,0
6/28/18,-1
6/28/18,1
6/28/18,0
6/28/18,1
6/28/18,1
6/28/18,1
6/28/18,0
6/28/18,1
6/28/18,-1
6/28/18,1
6/29/18,0
6/29/18,1
6/29/18,0
6/29/18,0
6/29/18,0
6/29/18,1
6/29/18,0
6/29/18,0
6/29/18,0
6/29/18,0
6/29/18,0
6/29/18,-1
6/29/18,0
6/29/18,0
6/29/18,0
6/29/18,0
6/29/18,0
6/29/18,0
6/29/18,0
6/29/18,1
6/29/18,1
6/30/18,0
7/1/18,0
7/2/18,-1
7/2/18,1
7/2/18,0
7/3/18,0
7/3/18,0
7/4/18,1
7/4/18,0
7/4/18,1
7/4/18,1
7/4/18,0
7/4/18,0
7/4/18,1
7/4/18,1
7/4/18,0
7/4/18,1
7/5/18,1
7/5/18,0
7/5/18,1
7/5/18,0
7/5/18,1
7/5/18,1
7/5/18,0
7/5/18,1
7/5/18,-1
7/5/18,1
7/5/18,0
7/5/18,1
7/5/18,1
7/5/18,1
7/5/18,0
7/5/18,1
7/5/18,-1
7/5/18,1
7/5/18,-1
7/5/18,-1
7/5/18,1
7/5/18,1
7/5/18,1
7/5/18,1
7/5/18,-1
7/5/18,1
7/5/18,1
7/5/18,1
7/5/18,1
7/5/18,0
7/5/18,0
7/6/18,1
7/6/18,-1
7/6/18,1
7/6/18,1
7/6/18,-1
7/6/18,-1
7/6/18,-1
7/6/18,1
7/6/18,1
7/6/18,1
7/6/18,1
7/6/18,1
7/6/18,-1
7/6/18,0
7/6/18,1
7/6/18,1
7/6/18,-1
7/6/18,-1
7/6/18,0
7/6/18,1
7/7/18,1
7/7/18,0
7/7/18,1
7/7/18,-1
7/7/18,0
7/7/18,0
7/7/18,1
7/7/18,1
7/7/18,0
7/7/18,1
7/7/18,1
7/7/18,1
7/8/18,-1
7/8/18,1
7/8/18,0
7/8/18,1
7/8/18,1
7/8/18,1
7/8/18,1
7/8/18,0
7/8/18,-1
7/8/18,-1
7/8/18,1
7/8/18,1
7/8/18,1
7/8/18,0
7/8/18,1
7/8/18,0
7/8/18,1
7/8/18,0
7/8/18,0
7/8/18,1
7/8/18,1
7/8/18,0
7/8/18,1
7/8/18,0
7/8/18,0
7/8/18,1
7/8/18,-1
7/8/18,1
7/8/18,1
7/9/18,1
7/9/18,1
7/9/18,0
7/9/18,1
7/9/18,1
7/9/18,0
7/10/18,1
7/10/18,1
7/10/18,0
7/10/18,0
7/10/18,0
7/10/18,1
7/10/18,0
7/10/18,1
7/10/18,-1
7/10/18,1
7/10/18,1
7/10/18,0
7/10/18,1
7/10/18,1
7/11/18,-1
7/11/18,1
7/11/18,-1
7/11/18,-1
7/11/18,1
7/11/18,1
7/11/18,1
7/11/18,1
7/11/18,1
7/11/18,1
7/11/18,1
7/11/18,0
7/11/18,0
7/11/18,1
7/11/18,1
7/11/18,1
7/11/18,1
7/11/18,-1
7/11/18,1
7/11/18,1
7/11/18,0
7/11/18,-1
7/11/18,-1
7/11/18,1
7/12/18,1
7/12/18,0
7/12/18,1
7/12/18,1
7/12/18,1
7/12/18,1
7/12/18,1
7/12/18,1
7/12/18,1
7/12/18,1
7/12/18,0
7/12/18,1
7/12/18,1
7/12/18,0
7/12/18,1
7/12/18,1
7/12/18,1
7/12/18,1
7/12/18,1
7/13/18,1
7/13/18,0
7/13/18,1
7/13/18,1
7/13/18,1
7/13/18,1
7/14/18,0
7/14/18,1
7/14/18,1
7/14/18,0
7/14/18,1
7/14/18,1
7/14/18,0
7/14/18,1
7/14/18,1
7/14/18,1
7/14/18,0
7/14/18,1
7/14/18,1
7/14/18,0
7/15/18,0
7/15/18,1
7/15/18,1
7/15/18,0
7/15/18,1
7/17/18,1
7/18/18,1
7/18/18,1
7/18/18,-1
7/18/18,1
7/20/18,0
7/20/18,0
7/20/18,0
7/20/18,0
7/20/18,1
7/21/18,1
7/21/18,1
7/21/18,-1
7/21/18,1
7/21/18,1
7/21/18,1
7/21/18,-1
7/21/18,0
7/21/18,0
7/21/18,1
7/21/18,0
7/21/18,0
7/21/18,1
7/21/18,-1
7/21/18,1
7/21/18,-1
7/21/18,1
7/21/18,1
7/21/18,1
7/22/18,1
7/23/18,1
7/23/18,1
7/23/18,1
7/23/18,1
7/23/18,1
7/23/18,1
7/23/18,0
7/23/18,0
7/23/18,1
7/24/18,1
7/25/18,0
7/25/18,1
7/25/18,0
7/25/18,1
7/25/18,0
7/26/18,1
7/26/18,0
7/27/18,1
7/27/18,0
7/27/18,0
7/28/18,0
7/28/18,1
7/28/18,0
7/28/18,1
7/29/18,0
7/29/18,0
7/29/18,0
7/29/18,1
7/29/18,0
7/29/18,0
7/30/18,1
7/30/18,1
7/30/18,1
7/30/18,0
7/30/18,0
7/30/18,-1
7/30/18,1
7/30/18,0
7/30/18,0
7/31/18,0
7/31/18,1
7/31/18,0
7/31/18,-1
7/31/18,1
7/31/18,-1
7/31/18,-1
7/31/18,1
7/31/18,0
7/31/18,1
7/31/18,-1
7/31/18,1
8/1/18,1
8/1/18,1
8/1/18,1
8/1/18,1
8/1/18,1
8/1/18,0
8/1/18,1
8/1/18,1
8/1/18,0
8/1/18,1
8/1/18,0
8/1/18,1
8/1/18,1
8/1/18,1
8/1/18,1
8/1/18,1
8/1/18,0
8/1/18,-1
8/1/18,0
8/2/18,0
8/4/18,1
8/4/18,0
8/5/18,0
8/5/18,1
8/5/18,1
8/5/18,-1
8/5/18,0
8/5/18,0
8/5/18,1
8/5/18,0
8/5/18,1
8/5/18,0
8/5/18,1
8/5/18,0
8/5/18,1
8/5/18,0
8/5/18,1
8/5/18,0
8/5/18,0
8/5/18,0
8/6/18,0
8/6/18,1
8/7/18,1
8/7/18,-1
8/7/18,-1
8/7/18,-1
8/7/18,1
8/7/18,1
8/7/18,1
8/7/18,1
8/7/18,0
8/7/18,1
8/7/18,0
8/7/18,1
8/8/18,-1
8/8/18,1
8/8/18,-1
8/8/18,0
8/10/18,1
8/10/18,1
8/10/18,0
8/11/18,1
8/11/18,1
8/11/18,1
8/11/18,1
8/11/18,1
8/11/18,0
8/11/18,0
8/11/18,0
8/11/18,0
8/11/18,0
8/11/18,1
8/11/18,0
8/11/18,0
8/11/18,0
8/11/18,0
8/12/18,0
8/13/18,1
8/13/18,0
8/13/18,-1
8/13/18,1
8/14/18,0
8/14/18,0
8/14/18,0
8/14/18,1
8/16/18,1
8/16/18,0
8/16/18,1
8/16/18,-1
8/18/18,1
8/18/18,1
8/19/18,0
8/19/18,-1
8/21/18,0
8/21/18,-1
8/21/18,0
8/21/18,0
8/21/18,0
8/21/18,-1
8/22/18,1
8/22/18,0
8/22/18,1
8/23/18,1
8/23/18,1
8/23/18,1
8/23/18,0
8/23/18,1
8/23/18,1
8/24/18,1
8/24/18,-1
8/24/18,-1
8/25/18,1
8/25/18,-1
8/25/18,-1
8/25/18,-1
8/25/18,0
8/25/18,1
8/25/18,0
8/25/18,1
8/25/18,1
8/25/18,0
8/25/18,-1
8/25/18,0
8/25/18,1
8/26/18,1
8/27/18,1
8/28/18,1
8/28/18,0
8/28/18,0
8/28/18,-1
8/28/18,-1
8/28/18,-1
8/28/18,1
8/28/18,1
8/28/18,-1
8/28/18,1
8/29/18,0
8/30/18,0
8/31/18,1
8/31/18,1
8/31/18,1
9/3/18,1
9/5/18,0
9/5/18,-1
9/6/18,0
9/7/18,0
9/7/18,1
9/7/18,-1
9/7/18,0
9/7/18,1
9/7/18,0
9/8/18,1
9/8/18,1
9/8/18,-1
9/8/18,0
9/8/18,1
9/11/18,1
9/11/18,-1
9/11/18,-1
9/11/18,1
9/12/18,1
9/12/18,1
9/12/18,0
9/13/18,1
9/13/18,1
9/13/18,-1
9/13/18,-1
9/13/18,0
9/14/18,0
9/14/18,1
9/14/18,1
9/14/18,0
9/14/18,1
9/14/18,0
9/14/18,0
9/14/18,0
9/14/18,1
9/15/18,1
9/15/18,1
9/16/18,1
9/16/18,-1
9/16/18,1
9/16/18,1
9/16/18,1
9/16/18,-1
9/17/18,0
9/17/18,1
